date,VALUE
2012-11-01,392
2012-12-01,399
2013-01-01,446
2013-02-01,447
2013-03-01,444
2013-04-01,441
2013-05-01,428
2013-06-01,470
2013-07-01,375
2013-08-01,381
2013-09-01,403
2013-10-01,444
2013-11-01,446
2013-12-01,433
2014-01-01,443
2014-02-01,420
2014-03-01,405
2014-04-01,403
2014-05-01,451
2014-06-01,418
2014-07-01,402
2014-08-01,456
2014-09-01,470
2014-10-01,476
2014-11-01,442
2014-12-01,497
2015-01-01,515
2015-02-01,540
2015-03-01,480
2015-04-01,502
2015-05-01,502
2015-06-01,480
2015-07-01,506
2015-08-01,518
2015-09-01,456
2015-10-01,482
2015-11-01,504
2015-12-01,546
2016-01-01,505
2016-02-01,517
2016-03-01,532
2016-04-01,576
2016-05-01,571
2016-06-01,557
2016-07-01,628
2016-08-01,575
2016-09-01,558
2016-10-01,575
2016-11-01,571
2016-12-01,561
2017-01-01,578
2017-02-01,601
2017-03-01,643
2017-04-01,604
2017-05-01,627
2017-06-01,612
2017-07-01,553
2017-08-01,550
2017-09-01,622
2017-10-01,625
2017-11-01,718
2017-12-01,658
2018-01-01,610
2018-02-01,644
2018-03-01,680
2018-04-01,658
2018-05-01,680
2018-06-01,598
2018-07-01,600
2018-08-01,582
2018-09-01,584
2018-10-01,546
2018-11-01,618
2018-12-01,566
2019-01-01,628
2019-02-01,675
2019-03-01,721
2019-04-01,689
2019-05-01,619
2019-06-01,711
2019-07-01,636
2019-08-01,677
2019-09-01,706
2019-10-01,703
2019-11-01,700
2019-12-01,733
2020-01-01,756
2020-02-01,730
2020-03-01,623
2020-04-01,582
2020-05-01,704
2020-06-01,839
2020-07-01,972
2020-08-01,977
2020-09-01,971
2020-10-01,969
2020-11-01,865
2020-12-01,943
2021-01-01,993
2021-02-01,823
2021-03-01,873
2021-04-01,796
2021-05-01,733
2021-06-01,683
2021-07-01,704
2021-08-01,668
2021-09-01,725
2021-10-01,667
2021-11-01,749
2021-12-01,839
2022-01-01,801
