Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
1994:Q4,BabyBoom,26.6,31.2,39.6,42.7,23.9,23.2,41.4,31.6,23.3,58.6,61.5,55.9,32
1994:Q4,GenX,1.4,2.6,3.2,9.8,0,1.5,1.9,1.4,2.2,9.6,7.6,17.9,1.7
1994:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q1,Silent,71.1,65.4,56.5,47,74.6,74.6,54.9,66.4,74,31.2,30.3,25.6,67.3
1995:Q1,BabyBoom,27.3,31.8,40.1,42.6,25.2,23.8,42.6,32.1,23.6,58.7,61.7,55.8,30.7
1995:Q1,GenX,1.6,2.8,3.5,10.4,0.2,1.6,2.5,1.5,2.5,10.1,8,18.6,2
1995:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q2,Silent,70.1,64.5,55.2,47.1,73,74,52.9,65.9,73.2,30.5,29.6,25,67.1
1995:Q2,BabyBoom,28.1,32.5,40.9,42.3,26.3,24.7,44,32.6,24.1,58.8,62,55.7,30.7
1995:Q2,GenX,1.8,3,4,10.6,0.7,1.3,3.1,1.5,2.7,10.6,8.4,19.4,2.2
1995:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q3,Silent,69.4,63.7,54,46.9,71.2,73.6,51,65.2,73.1,29.9,29,24.3,64.7
1995:Q3,BabyBoom,28.6,32.9,41.4,42.1,27.6,25.4,45.1,33.2,24.2,58.8,62,55.5,33
1995:Q3,GenX,2,3.3,4.6,11,1.2,1,3.9,1.6,2.8,11.3,9,20.2,2.3
1995:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1995:Q4,Silent,68.7,63.1,53.7,46.5,69.5,73.2,49.9,64.2,72.3,29.6,28.7,24.2,65.5
1995:Q4,BabyBoom,29.2,33.4,41.6,42.3,28.8,25.8,46,34,24.7,58.7,62.2,54.7,31.8
1995:Q4,GenX,2.1,3.5,4.7,11.2,1.7,1,4,1.9,2.9,11.7,9.2,21.1,2.8
1995:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q1,Silent,68.1,62.6,53.8,46.1,69,72.8,49,63.3,71.3,29.3,28.3,24.2,62.8
1996:Q1,BabyBoom,29.7,33.8,41.5,42.5,29.1,26.2,46.9,34.6,25.4,58.7,62.3,54.1,34.9
1996:Q1,GenX,2.2,3.6,4.7,11.5,1.8,1.1,4.1,2.1,3.2,12,9.4,21.7,2.3
1996:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q2,Silent,67.8,62.3,53.5,46,68.5,72.4,48.5,62.5,71.2,29.1,28,24.1,62.8
1996:Q2,BabyBoom,30,34.1,41.7,42.5,29.6,26.5,47.6,35.2,25.5,58.4,62.1,53.5,34.6
1996:Q2,GenX,2.2,3.7,4.8,11.5,2,1.1,3.9,2.3,3.3,12.5,9.9,22.4,2.6
1996:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q3,Silent,67.5,61.9,53.2,45.8,68.9,72.2,47.8,61.7,70.6,28.9,27.8,24,63.2
1996:Q3,BabyBoom,30.3,34.3,41.8,42.6,29.3,26.7,48.3,35.8,26,58,61.9,52.8,34
1996:Q3,GenX,2.2,3.7,5,11.7,1.8,1.1,3.8,2.6,3.4,13,10.3,23.1,2.8
1996:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1996:Q4,Silent,66.8,61.4,53.1,45.2,68.1,72.2,46.1,60.6,69.8,28.7,27.5,23.9,63.1
1996:Q4,BabyBoom,30.7,34.6,41.7,42.9,29.9,26.7,48.6,36.5,26.6,57.8,61.8,52.2,34.3
1996:Q4,GenX,2.4,4,5.2,12,2,1.1,5.3,3,3.5,13.5,10.6,23.9,2.6
1996:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q1,Silent,66.4,61,52.9,44.8,68.3,71.9,46.1,59.5,69.3,28.6,27.4,23.9,62
1997:Q1,BabyBoom,31.1,34.9,41.7,43,29.8,27,49.2,37.1,26.9,57.6,61.7,51.7,35.2
1997:Q1,GenX,2.5,4.1,5.4,12.2,1.9,1.1,4.7,3.3,3.8,13.7,11,24.3,2.8
1997:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q2,Silent,65.2,60,52.5,44.8,65.2,71.5,43.1,58.6,68.9,28.4,27.2,23.9,60.7
1997:Q2,BabyBoom,31.9,35.5,41.8,43.1,31.6,27.4,50.5,37.7,27.2,57.4,61.5,51.2,36.4
1997:Q2,GenX,3,4.5,5.7,12.2,3.2,1.2,6.4,3.7,3.9,14.1,11.3,24.9,2.9
1997:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q3,Silent,64.3,59.3,51.9,44.7,63.9,71.1,41.1,57.7,68.4,28.2,26.9,23.8,60
1997:Q3,BabyBoom,32.4,35.9,42,43.1,32.4,27.7,51.4,38.3,27.4,57.2,61.2,50.7,37.6
1997:Q3,GenX,3.3,4.9,6,12.2,3.7,1.2,7.5,4,4.2,14.6,11.9,25.6,2.4
1997:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1997:Q4,Silent,63.9,58.9,51.8,44,63.8,71,41.4,56.6,67.6,28.1,26.8,23.7,59.3
1997:Q4,BabyBoom,32.7,36.1,41.9,43.4,32.5,27.7,51.8,38.9,28.1,56.8,60.9,50.1,38
1997:Q4,GenX,3.3,5,6.2,12.5,3.7,1.2,6.9,4.5,4.3,15.1,12.3,26.2,2.7
1997:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q1,Silent,62.6,57.9,51.3,43.9,61.5,70.3,39,55.9,66.9,28,26.7,23.7,58.5
1998:Q1,BabyBoom,33.6,36.7,42.1,43.6,33.8,28.4,52.6,39.4,28.5,56.5,60.4,49.8,38.8
1998:Q1,GenX,3.8,5.4,6.5,12.5,4.7,1.2,8.5,4.8,4.5,15.5,12.9,26.5,2.7
1998:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q2,Silent,62.1,57.4,50.9,43.6,61.4,69.2,38.7,55,66.7,27.7,26.4,23.5,57.9
1998:Q2,BabyBoom,34,37.1,42.3,43.7,33.9,29.3,53.3,39.9,28.8,56.3,60.3,49.3,39.4
1998:Q2,GenX,3.9,5.5,6.7,12.7,4.8,1.4,8,5.1,4.6,16,13.3,27.2,2.6
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,62.3,57.4,49.6,44,64,68.4,41,54.3,65.7,27.5,26.1,23.4,58.6
1998:Q3,BabyBoom,34.3,37.3,43.1,43.6,32.5,29.9,53.9,40.4,29.7,56,60.2,48.9,38.6
1998:Q3,GenX,3.4,5.3,7.4,12.4,3.5,1.6,5,5.4,4.6,16.5,13.8,27.7,2.8
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,60.4,55.9,49.5,42.9,60.3,66.6,37.2,54.3,64.5,26.9,25.4,22.7,59.3
1998:Q4,BabyBoom,35.3,38.1,42.8,44.1,34.5,31.8,54.3,40.4,30.4,56.1,60.3,49.2,37.7
1998:Q4,GenX,4.3,6,7.7,13,5.2,1.6,8.5,5.3,5.1,17,14.3,28.2,3.1
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,59.8,55.2,48.7,42.4,59.8,65,36.2,54.5,64.2,26.3,24.8,22,60
1999:Q1,BabyBoom,35.8,38.6,43,44.3,34.9,33.3,54.7,40.5,30.5,56.3,60.5,49.6,36.7
1999:Q1,GenX,4.5,6.3,8.3,13.3,5.4,1.7,9.1,5.1,5.3,17.4,14.8,28.4,3.3
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,58.8,54.3,48.3,41.6,58.2,63.5,34.7,54.2,64.1,25.7,24.1,21.3,58.2
1999:Q2,BabyBoom,36.4,39.2,43.2,44.6,35.8,34.9,55.2,40.6,30.6,56.6,60.6,49.9,38.6
1999:Q2,GenX,4.8,6.6,8.5,13.8,6.1,1.7,10.1,5.1,5.3,17.7,15.3,28.8,3.2
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,58.4,53.7,47.5,41.2,58.5,62.1,35.3,53.7,63.4,25.1,23.5,20.6,59.2
1999:Q3,BabyBoom,36.8,39.6,43.6,44.8,35.7,36.2,55.6,40.9,31.1,56.6,60.6,50.2,37.5
1999:Q3,GenX,4.7,6.6,9,14,5.8,1.7,9.2,5.4,5.4,18.4,16,29.2,3.3
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,56.6,52.2,47,40.4,55.9,60.3,32.6,53.6,61.4,24.5,23,19.9,55.6
1999:Q4,BabyBoom,37.9,40.5,43.6,45.1,37,38,56.2,41.1,32.6,56.5,60.2,50.6,41.4
1999:Q4,GenX,5.5,7.3,9.4,14.5,7.1,1.7,11.2,5.3,6,18.9,16.8,29.5,3
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,55.6,51.4,46.5,39.9,54.9,58.9,31.5,53.7,60.6,24.1,22.6,19.3,53.1
2000:Q1,BabyBoom,38.6,41,43.9,45.3,37.6,39.4,56.6,41.2,33.1,56.5,59.7,51.1,44.1
2000:Q1,GenX,5.7,7.6,9.6,14.9,7.5,1.7,11.9,5.1,6.3,19.4,17.7,29.6,2.8
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,55.2,50.9,45.7,39.2,55.1,57.6,31.5,53.2,60.6,23.6,22.1,18.6,55.8
2000:Q2,BabyBoom,39.1,41.4,44.3,45.5,37.6,40.7,57.1,41.5,33,56.3,59.5,51.4,41.1
2000:Q2,GenX,5.7,7.7,10,15.3,7.4,1.7,11.4,5.4,6.4,20.2,18.5,30,3.1
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,54.6,50.2,44.8,39,54.8,56.3,30.9,52.6,60.1,23,21.5,18,56.2
2000:Q3,BabyBoom,39.7,41.9,44.8,45.6,37.8,42,57.6,41.8,33.3,56.1,59.2,51.7,40.7
2000:Q3,GenX,5.8,7.9,10.4,15.4,7.4,1.8,11.5,5.6,6.5,20.9,19.2,30.4,3.1
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,54.4,49.9,44.4,38.1,55.9,55.2,31.6,52.4,59.1,22.5,21,17.3,61.7
2000:Q4,BabyBoom,40.1,42.3,45,45.9,37.4,43,58.1,42,34.2,55.9,59.3,51.9,34.2
2000:Q4,GenX,5.5,7.8,10.6,16,6.7,1.8,10.3,5.7,6.7,21.6,19.7,30.8,4.1
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,54.2,49.6,43.9,37.5,56.9,54,32.9,52.3,58.1,22.1,20.5,16.8,67.3
2001:Q1,BabyBoom,40.5,42.7,45.4,46.1,37,44.3,59.1,42.1,34.5,55.8,59.3,52.2,28.3
2001:Q1,GenX,5.3,7.7,10.7,16.4,6.1,1.8,8,5.6,7.5,22,20.2,31,4.4
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,53.4,48.8,43.3,37.1,55.6,52.9,31.8,52,57.7,21.5,19.8,16.2,67.9
2001:Q2,BabyBoom,41,43.1,45.7,46.3,37.7,45.2,59.4,42.3,34.6,56,59.5,52.4,27.8
2001:Q2,GenX,5.6,8,11,16.6,6.7,1.9,8.9,5.7,7.7,22.5,20.7,31.3,4.4
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,53.4,48.5,42.4,36.7,57.4,52.1,33.2,51.8,56.8,21,19.4,15.6,60.4
2001:Q3,BabyBoom,41.4,43.5,46.2,46.3,37,45.9,60.5,42.4,35.5,55.8,58.6,52.6,35.7
2001:Q3,GenX,5.2,7.9,11.4,16.8,5.6,2,6.3,5.7,7.7,23,21.8,31.4,3.8
2001:Q3,Millennial,0,0.1,0.1,0.2,0,0,0,0,0.1,0.2,0.2,0.4,0
2001:Q4,Silent,52.7,47.9,42.1,36.4,55.4,51.7,31.7,51,56.4,20.4,18.6,15.7,67.2
2001:Q4,BabyBoom,41.7,43.8,46.2,46.3,38.2,46.2,60.9,43.1,35.4,56.2,59.9,51.6,28.4
2001:Q4,GenX,5.6,8.2,11.6,17,6.4,2.1,7.4,5.9,8.1,23.2,21.4,32.2,4.4
2001:Q4,Millennial,0,0.1,0.1,0.3,0,0,0,0,0.1,0.2,0.1,0.5,0
2002:Q1,Silent,52.1,47.4,41.6,36,54.9,51.6,30.8,50,56.1,20,18.2,15.9,65.9
2002:Q1,BabyBoom,42.1,44.1,46.3,46.3,38.7,46.3,61,43.7,35.5,55.8,59.2,51.1,29.6
2002:Q1,GenX,5.8,8.5,11.9,17.3,6.4,2.1,8.1,6.2,8.3,24,22.4,32.4,4.4
2002:Q1,Millennial,0.1,0.1,0.1,0.4,0,0,0,0,0.1,0.3,0.2,0.6,0
2002:Q2,Silent,52.3,47.3,41.1,35.7,55.7,51.5,31.8,49,56.6,19.5,17.8,16,68.2
2002:Q2,BabyBoom,42.2,44.2,46.4,46.3,38.9,46.3,62.3,44.3,35,55.2,58.6,50.4,27.1
2002:Q2,GenX,5.5,8.4,12.4,17.6,5.4,2.1,5.9,6.6,8.2,24.9,23.4,32.9,4.6
2002:Q2,Millennial,0.1,0.1,0.2,0.5,0,0,0,0,0.1,0.3,0.2,0.7,0
2002:Q3,Silent,52.4,47.1,40.3,35.8,58.2,51.5,33,48,56.5,19.1,17.2,16.1,68.8
2002:Q3,BabyBoom,42.4,44.4,46.6,46.1,38.7,46.3,63.9,44.9,34.9,55.1,58.6,49.7,26.1
2002:Q3,GenX,5.1,8.3,12.9,17.6,3.1,2.2,3,7.1,8.4,25.4,23.9,33.4,5
2002:Q3,Millennial,0.1,0.1,0.2,0.5,0,0,0,0,0.2,0.4,0.2,0.8,0
2002:Q4,Silent,52,46.6,39.7,35.8,56.9,51.3,31.6,47.3,56.6,18.6,16.8,16.2,67.6
2002:Q4,BabyBoom,42.7,44.7,46.8,46,39.6,46.5,64.4,45.5,34.8,54.9,58.4,49,27.4
2002:Q4,GenX,5.2,8.6,13.3,17.6,3.5,2.2,4,7.1,8.5,26,24.6,33.9,4.9
2002:Q4,Millennial,0.1,0.1,0.2,0.6,0,0,0,0,0.2,0.4,0.3,1,0.1
2003:Q1,Silent,51.7,46.2,39.4,35.4,57.3,51.3,31.1,46.3,56,18.2,16.3,16.3,63.2
2003:Q1,BabyBoom,43,45,46.8,46,40.1,46.4,65.1,46.1,35.1,55,58.3,48.4,32
2003:Q1,GenX,5.2,8.7,13.5,17.8,2.5,2.2,3.9,7.6,8.7,26.4,25.1,34.2,4.8
2003:Q1,Millennial,0.1,0.2,0.2,0.7,0,0,0,0,0.2,0.5,0.3,1.1,0
2003:Q2,Silent,50.8,45.4,38.9,35.2,54.4,51.3,29,45.3,55.2,17.7,15.9,16.3,50.9
2003:Q2,BabyBoom,43.4,45.3,46.9,46,41.3,46.4,64.7,46.5,35.9,55,57.9,47.8,45.8
2003:Q2,GenX,5.7,9.2,13.9,18,4.3,2.3,6.4,8.1,8.8,26.8,25.9,34.6,3.2
2003:Q2,Millennial,0.1,0.2,0.3,0.8,0,0,0,0.1,0.2,0.5,0.3,1.3,0.1
2003:Q3,Silent,50.3,44.8,38.2,35.3,53.2,51.3,28.2,44.3,55.1,17.3,15.6,16.4,51.8
2003:Q3,BabyBoom,43.8,45.5,47.1,45.8,42,46.4,65.1,47,35.9,54.3,57.1,47.2,44.6
2003:Q3,GenX,5.8,9.4,14.4,18,4.7,2.3,6.7,8.6,8.8,27.7,26.9,35,3.5
2003:Q3,Millennial,0.1,0.2,0.3,0.9,0,0,0,0.1,0.2,0.6,0.5,1.4,0.1
2003:Q4,Silent,49.5,44.2,37.7,35.3,51.4,51.2,26.5,43.4,55.2,17.1,15.2,16.4,54
2003:Q4,BabyBoom,44.1,45.7,47.2,45.7,42.8,46.4,64.8,47.5,35.7,54,57.1,46.5,41.1
2003:Q4,GenX,6.3,9.8,14.8,18,5.8,2.3,8.7,9,8.8,28.2,27.3,35.4,4.9
2003:Q4,Millennial,0.1,0.2,0.3,1,0,0,0.1,0.1,0.2,0.7,0.4,1.6,0
2004:Q1,Silent,49,43.9,37.2,35.1,50.4,50.8,25.8,42.5,55.5,16.8,14.9,16.5,51.4
2004:Q1,BabyBoom,44.4,45.9,47.5,45.6,43.4,46.9,65.3,47.8,36,53.9,56.8,46.1,44
2004:Q1,GenX,6.4,10,15,18.2,6.2,2.4,8.9,9.5,8.3,28.6,27.9,35.7,4.6
2004:Q1,Millennial,0.2,0.2,0.4,1.1,0,0,0.1,0.2,0.2,0.7,0.5,1.7,0
2004:Q2,Silent,48.4,43.2,36.5,35.3,50,50.2,25.3,41.6,55.1,16.4,14.6,16.6,48.3
2004:Q2,BabyBoom,44.9,46.3,47.7,45.4,44,47.5,65.7,48,36.1,53.5,56.1,45.6,47.4
2004:Q2,GenX,6.5,10.2,15.5,18.1,6,2.3,8.9,10.1,8.5,29.2,28.7,36,4.3
2004:Q2,Millennial,0.2,0.3,0.4,1.2,0,0,0.1,0.3,0.3,0.9,0.6,1.8,0
2004:Q3,Silent,48,42.8,36.1,34.9,49.5,49.6,24.8,40.7,55.3,16,14.2,16.6,46.7
2004:Q3,BabyBoom,45.3,46.6,47.7,45.4,44.8,48.2,66.4,48.1,36,53.3,55.9,45,49.3
2004:Q3,GenX,6.6,10.3,15.8,18.3,5.7,2.1,8.7,10.7,8.4,29.7,29.2,36.4,4
2004:Q3,Millennial,0.2,0.3,0.4,1.3,0,0,0.1,0.4,0.3,0.9,0.7,2,0
2004:Q4,Silent,47,42,35.6,34.6,48.8,48.2,23.7,40.5,54,15.9,14.1,16.3,44.7
